start_station_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster_label
31,1.4653179190751444,1.5691699604743083,1.554054054054054,1.4344827586206896,1.375,1.2394822006472492,1.7442176870748298,3.424538545059718,7.178807947019868,3.947463768115942,2.5237154150197627,2.6034669555796315,2.684156378600823,2.915492957746479,2.5935483870967744,2.4155555555555557,2.2196356275303644,2.9937163375224416,3.949433304272014,3.0615097856477167,2.3600867678958783,2.047682119205298,1.8806646525679758,1.7077464788732395,0
32,1.7525773195876289,1.951219512195122,1.9358108108108107,1.8578680203045685,1.5271317829457365,1.1329787234042554,1.7433070866141733,2.6613816534541335,5.472505091649695,4.3950729927007295,2.6925182481751824,3.0062836624775584,3.9161777032690694,4.057308970099668,3.5709372312983665,3.795744680851064,5.591059602649007,13.584640792733278,10.383906119027662,4.881161971830986,2.907177033492823,2.255056179775281,2.043037974683544,1.9559055118110236,3
33,1.8003300330033003,1.7083333333333333,1.5627118644067797,1.460093896713615,1.2971014492753623,1.2378048780487805,1.3844282238442822,2.111559139784946,4.2020725388601035,3.7435653002859866,2.5792181069958846,2.761755485893417,3.140433553251649,3.2316742081447964,3.2160437556973562,3.095327102803738,3.2816773017319965,4.491582491582491,5.1344537815126055,3.7711267605633805,2.892787524366472,2.532668881506091,2.2934782608695654,2.091633466135458,3
34,1.4471153846153846,1.4557823129251701,1.375,1.2571428571428571,1.3142857142857143,1.096774193548387,1.2991913746630728,2.6587837837837838,5.279697624190065,2.7073684210526316,1.8284250960307298,1.9528795811518325,1.796398891966759,1.8494475138121547,1.808199121522694,1.8812316715542523,2.12624584717608,2.4112050739957716,2.2205405405405405,1.9699042407660738,1.7391975308641976,1.6043737574552683,1.497584541062802,1.4192439862542956,0
36,1.5931818181818183,1.7066246056782335,1.393939393939394,1.3942307692307692,1.180952380952381,1.0921052631578947,1.277456647398844,1.6681749622926094,3.1521068859198356,2.62874251497006,3.167953667953668,3.357628765792031,3.6228406909788866,3.623015873015873,3.7071005917159763,4.033428844317096,4.049323017408124,3.9617486338797816,4.170535714285714,3.201557935735151,2.7130434782608694,2.254593175853018,2.189801699716714,1.8058823529411765,0
37,1.842622950819672,1.8040712468193385,1.75,1.4824120603015076,1.21285140562249,1.138702460850112,1.3212996389891696,2.513089005235602,4.474774774774775,3.335460346399271,2.6163141993957706,2.6112244897959185,2.4250269687162893,2.368639667705088,2.3733602421796167,2.5131048387096775,2.3982125124131084,2.9868536371603858,4.130993150684931,3.167113494191242,2.344311377245509,1.9830699774266365,1.9153846153846155,1.7836676217765044,0
38,1.2176470588235293,1.263157894736842,1.108695652173913,1.0357142857142858,1.380952380952381,1.4705882352941178,1.3490813648293962,1.4588045234248788,2.3325867861142218,2.1146993318485525,1.8186528497409327,1.8559113300492611,1.9575757575757575,2.093906093906094,1.9049255441008017,2.094725511302476,2.133938706015891,2.5545977011494254,2.2960662525879916,1.856010568031704,1.675968992248062,1.4599056603773586,1.3571428571428572,1.3741258741258742,0
39,3.163157894736842,3.096932515337423,3.0200286123032902,2.3925049309664694,1.786549707602339,1.4201954397394136,2.1121951219512196,3.127811860940695,5.608615948670944,5.133333333333334,3.441919191919192,3.5296610169491527,4.451400329489291,4.820883534136546,4.586206896551724,4.567880794701987,4.932739059967585,7.052631578947368,9.32,5.52859477124183,4.407216494845361,4.026737967914438,3.480909090909091,3.1861137897782066,3
40,1.7185501066098081,1.61198738170347,1.5885167464114833,1.5541401273885351,1.3539823008849559,1.14,1.235897435897436,1.6927621861152142,2.3828828828828827,1.7956698240866036,1.7407952871870398,1.9506781750924784,2.3225108225108224,2.7870905587668595,2.6073684210526316,2.7790339157245634,2.872983870967742,3.2187776793622676,4.731958762886598,3.683257918552036,2.538135593220339,2.1207115628970774,1.9708879184861718,1.9318541996830427,0
41,1.2181818181818183,1.1948051948051948,1.6571428571428573,1.4090909090909092,1.0588235294117647,1.1666666666666667,1.6573816155988859,8.579330422125182,11.440353460972018,4.211480362537764,1.8181818181818181,1.7424242424242424,2.221884498480243,1.9680365296803652,1.784965034965035,2.040909090909091,3.683574879227053,12.596221959858324,11.255266418835191,3.588744588744589,2.019646365422397,1.6512345679012346,1.4192307692307693,1.3128205128205128,3
42,1.2658227848101267,1.2727272727272727,1.2678571428571428,1.0909090909090908,1.0569514237855946,1.2079646017699115,2.681974741676234,5.881687242798354,8.549638989169676,4.4298169136878816,2.531954887218045,2.5644355644355645,2.8014638609332114,2.6433301797540207,2.2396963123644253,2.089005235602094,2.3490658800393316,3.979075850043592,4.33421052631579,2.7763419483101393,2.003690036900369,1.445736434108527,1.4089709762532983,1.3664383561643836,0
43,1.4801136363636365,1.4672897196261683,1.4173913043478261,1.1538461538461537,1.14,1.1343283582089552,1.34037558685446,2.3844419391206313,4.386407766990291,3.174618320610687,2.051948051948052,2.1376433785192908,2.493467336683417,2.588120740019474,2.6693711967545637,2.7941176470588234,3.12042818911686,3.9417897480451782,4.363557105492589,3.3616822429906543,2.644467213114754,2.23375,1.9103343465045592,1.6982758620689655,0
44,1.5146443514644352,1.6375,1.37,1.4788732394366197,1.3333333333333333,1.4545454545454546,1.0810810810810811,1.0707964601769913,1.2358490566037736,1.2921686746987953,1.5217391304347827,1.6634768740031898,2.008894536213469,2.126237623762376,2.2697841726618706,2.530201342281879,2.87153134635149,6.26158038147139,6.47985347985348,2.9007009345794392,1.8542713567839195,1.7927710843373494,1.5919003115264798,1.7,3
45,1.2394366197183098,1.32,1.4242424242424243,1.2692307692307692,1.2,1.0212765957446808,5.394110985277464,12.71979695431472,13.758317025440313,7.826741996233522,4.407476635514018,2.8883349950149553,2.5747474747474746,2.3972468043264503,2.00583430571762,2.159682899207248,2.7364341085271318,4.208620689655173,4.589973142345569,3.0075117370892017,1.97084917617237,1.653516295025729,1.521472392638037,1.358600583090379,0
46,1.3202247191011236,1.4698795180722892,1.3137254901960784,1.2352941176470589,1.2414965986394557,1.3486725663716814,2.7819634703196345,5.809176225234619,8.87181903864279,5.065198983911939,3.4634146341463414,3.650442477876106,4.278056951423785,4.255696202531645,3.9692044482463644,3.9140893470790377,4.827814569536423,7.640163934426229,8.378964941569283,5.921754084264832,3.7574660633484163,2.305239179954442,1.5741811175337186,1.468013468013468,3
47,1.356,1.282758620689655,1.1231527093596059,1.09009009009009,1.1793103448275861,1.2530120481927711,2.4552572706935125,4.7430426716141,5.262978723404255,2.9317738791423,3.223834196891192,3.5005382131324003,3.753861997940268,3.84,4.017786561264822,3.8400789733464955,3.733594515181195,3.929936305732484,3.8477251624883935,3.1296111665004984,2.5427841634738186,2.107476635514019,1.8254237288135593,1.671578947368421,0
48,1.838235294117647,1.7399103139013452,1.784,1.4583333333333333,1.5106382978723405,1.2236842105263157,1.212041884816754,3.2374020156774916,6.168356997971602,3.1025125628140704,2.322274881516588,3.0274841437632136,3.5685185185185184,3.761467889908257,3.8786453433678267,4.1962533452274755,6.492487479131887,13.254139072847682,9.034100596760444,4.9724264705882355,3.1554575523704522,2.5871056241426613,2.171849427168576,2.0495049504950495,3
49,1.4778761061946903,1.3380281690140845,1.3384615384615384,1.28125,1.1666666666666667,1.2592592592592593,1.043103448275862,1.1868131868131868,1.3890214797136038,1.4124513618677044,1.6395563770794825,1.8487394957983194,2.0973201692524683,2.120405576679341,2.4794685990338166,2.6367763904653803,2.928644240570846,4.48047229791099,4.977358490566037,2.7885264341957257,1.9197080291970803,1.7944664031620554,1.6438679245283019,1.4507936507936507,0
50,1.3356164383561644,1.5636363636363637,1.4635761589403973,1.5666666666666667,1.1201923076923077,1.1099476439790577,1.3782771535580525,1.7923566878980892,4.201780415430267,3.2730883813306852,2.0126874279123412,1.9711751662971175,2.2320887991927347,2.20230607966457,1.9379157427937916,1.9060975609756097,2.1425661914460283,3.4972067039106145,4.186773905272565,2.6069651741293534,2.181312569521691,1.7651296829971181,1.719672131147541,1.5,0
51,1.2389937106918238,1.3565217391304347,1.2285714285714286,1.3518518518518519,1.0963855421686748,1.0681818181818181,1.5032467532467533,1.8717241379310345,3.56988082340195,2.870236869207003,1.6836879432624114,1.7563587684069613,2.04885993485342,2.1066666666666665,2.05749718151071,2.335423197492163,3.0970149253731343,3.9981464318813718,3.601525262154433,2.392857142857143,2.1064102564102565,1.4779116465863453,1.358288770053476,1.323076923076923,0
52,1.2684563758389262,1.3263157894736841,1.2083333333333333,1.2777777777777777,1.25,1.193069306930693,1.4279835390946503,1.758765778401122,3.1728880157170924,2.889908256880734,2.009060022650057,1.945852534562212,2.2396777442094664,2.4079844206426486,2.314868804664723,2.0074626865671643,2.552507095553453,4.224290780141844,4.932666060054595,2.693877551020408,2.1210106382978724,1.7145299145299144,1.5588914549653579,1.3448275862068966,0
53,1.5121951219512195,1.2884615384615385,1.2647058823529411,1.2894736842105263,1.0909090909090908,1.4,1.0344827586206897,1.0375,1.1436170212765957,1.290909090909091,1.3929471032745593,1.619718309859155,1.8440366972477065,1.8278443113772456,1.9489655172413793,2.0198757763975155,2.779045643153527,5.419753086419753,4.891282051282051,2.3475862068965516,1.7722567287784678,1.5886524822695036,1.5616438356164384,1.4166666666666667,0
54,1.2255639097744362,1.2318840579710144,1.16,1.2571428571428571,1.0666666666666667,1.1261682242990654,1.3593429158110883,1.8985343855693348,3.594836146971202,2.7453476983349656,1.7329032258064516,1.8822843822843822,2.4777887462981245,2.3733733733733735,2.237145855194124,2.218994413407821,3.6857142857142855,7.338065661047027,6.700448430493274,3.287037037037037,2.1654411764705883,1.793103448275862,1.4936708860759493,1.3658536585365855,3
55,1.4757281553398058,1.4854368932038835,1.5982142857142858,1.4375,1.3875,1.0901639344262295,4.21748178980229,9.596907216494845,20.112662013958126,8.045186640471513,2.4153182308522116,2.2463465553235906,2.986754966887417,3.0018691588785047,3.1110065851364066,3.23,5.670444638186574,15.577391304347826,16.017086330935253,7.474793767186068,3.7914597815292947,2.5194300518134716,1.9306451612903226,1.591324200913242,1
56,1.4801980198019802,1.2654867256637168,1.3043478260869565,1.09375,1.15625,1.0632911392405062,1.2448377581120944,2.049032258064516,3.2813141683778233,2.346234309623431,1.9644087256027554,2.185918591859186,2.4376278118609407,2.6200607902735564,2.5941176470588236,2.6,2.8551660516605164,3.3479036574487067,3.478860294117647,3.0486381322957197,2.471461187214612,1.7931547619047619,1.670909090909091,1.4450704225352113,0
57,1.3956521739130434,1.3973509933774835,1.2164948453608246,1.2881355932203389,1.2962962962962963,1.1126760563380282,1.1867219917012448,1.7408906882591093,3.277467411545624,3.041425818882466,2.3293172690763053,2.3513789581205313,2.666043030869972,2.700554528650647,2.808783165599268,2.9676258992805757,4.49486301369863,7.554134697357203,6.556798623063683,3.2566452795600367,2.321138211382114,1.9373259052924792,1.623003194888179,1.4241706161137442,3
58,1.954968944099379,1.9751243781094527,1.9428571428571428,1.6395939086294415,1.4537037037037037,1.2926829268292683,1.320910973084886,2.473551637279597,4.913131313131313,3.362052274927396,2.2188796680497926,2.4974772956609486,2.8402839396628217,3.3790186125211505,2.919529837251356,2.893053016453382,3.2036874451273047,5.351788756388416,6.112061591103507,4.214936247723133,3.0112130479102954,2.4194260485651213,2.146713615023474,2.0457796852646637,3
59,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60,1.2987012987012987,1.5555555555555556,1.3846153846153846,1.3076923076923077,1.0637254901960784,1.0432098765432098,1.5378006872852235,1.4533965244865719,2.4020501138952164,1.7592592592592593,1.7043740573152337,1.9172821270310192,2.182825484764543,2.277310924369748,2.2535211267605635,2.251664447403462,2.3065976714100906,2.1331626120358513,2.07103825136612,1.8037037037037038,1.5635491606714629,1.5251141552511416,1.261603375527426,1.3228346456692914,0
61,1.644859813084112,1.611842105263158,1.5193798449612403,1.4090909090909092,1.183673469387755,1.1888888888888889,1.3816013628620103,2.874340021119324,6.182736455463728,4.559322033898305,2.674828599412341,2.428870292887029,2.4792270531400966,2.409579667644184,2.3138075313807533,2.2154377880184333,2.058956916099773,2.2336548767416935,2.261487964989059,1.980209545983702,1.7765625,1.638830897703549,1.6723716381418092,1.662379421221865,0
62,1.3024691358024691,1.3304347826086957,1.2253521126760563,1.2592592592592593,1.2608695652173914,1.1538461538461537,1.2628726287262872,2.742489270386266,4.3986220472440944,2.2468354430379747,1.7304860088365244,1.7085201793721974,1.7510853835021707,1.7773167358229598,1.6957831325301205,1.6494252873563218,1.625544267053701,1.820125786163522,1.7474489795918366,1.6666666666666667,1.5136054421768708,1.4585798816568047,1.3701067615658362,1.321285140562249,0
63,1.1515151515151516,1.2476190476190476,1.1325301204819278,1.2195121951219512,1.1075949367088607,1.1644859813084112,1.4696673189823874,2.289322617680827,5.21613545816733,3.1952830188679244,1.7787182587666264,1.7952973720608576,1.9794801641586868,1.932349323493235,1.8893333333333333,1.7227138643067847,1.7197724039829303,1.937923250564334,2.018619934282585,1.719041278295606,1.5282331511839709,1.3707317073170733,1.2484848484848485,1.2975609756097561,0
64,2.259380097879282,1.8953771289537713,1.8585526315789473,1.988929889298893,1.5081967213114753,1.2951807228915662,1.4478021978021978,3.132138857782755,8.698445595854922,6.029058116232465,2.879162702188392,2.6711668273866924,3.437719298245614,3.635042735042735,4.16695652173913,4.468227424749164,5.334947538337369,9.386454183266933,7.633768352365416,5.135389888603256,3.9369202226345084,3.412512218963832,3.517681728880157,2.5789473684210527,3
65,1.4956772334293948,1.334862385321101,1.3381294964028776,1.24,1.1428571428571428,1.1219512195121952,1.1197604790419162,1.882800608828006,4.511008111239861,3.1353919239904986,1.9222520107238605,1.8799454297407914,2.081607795371498,2.305045871559633,2.2623138602520045,2.4050901378579,3.390873015873016,4.119883040935672,3.606930693069307,2.6138392857142856,2.085207100591716,1.7099125364431487,1.61646234676007,1.5667447306791569,0
66,1.82,1.893719806763285,1.5483870967741935,1.5923076923076922,1.6601941747572815,1.3277310924369747,1.323943661971831,1.7285714285714286,2.945578231292517,2.638253638253638,2.3526927138331573,2.8355140186915886,4.2025210084033615,4.646039603960396,4.331950207468879,4.568447412353923,9.874791318864775,23.84130982367758,19.59173126614987,7.970260223048327,4.600219058050383,3.2476446837146704,2.329450915141431,2.0981308411214954,1
67,1.3979057591623036,1.1875,1.3272727272727274,1.16,1.1944444444444444,1.173913043478261,1.1595744680851063,2.049872122762148,2.9113355780022445,2.5251091703056767,1.8243559718969555,2.0331858407079646,2.831924882629108,2.938737040527804,2.575,2.642390289449113,5.009157509157509,12.876712328767123,8.093720712277413,3.5682574916759155,2.539473684210526,1.9613821138211383,1.7451820128479658,1.420849420849421,3
68,1.4794952681388012,1.4522613065326633,1.381294964028777,1.3978494623655915,1.3392857142857142,1.0491803278688525,1.204225352112676,1.8995929443690638,3.7528795811518325,2.363542739443872,2.0973451327433628,2.212025316455696,2.797794117647059,2.9888682745825603,2.8542986425339367,2.9351351351351354,5.044839255499154,9.995659722222221,7.307894736842106,3.284854563691073,2.4463869463869465,1.9727520435967303,2.0183946488294313,1.568888888888889,3
